date,category_group,category,payee,account,inflow,outflow
2022-05-05,Shopping,Entertainment,AMC,Capital One Savor,0,12.683518073825052
2022-05-05,Transportation,Rideshare,Lyft,Citi Double Cash,0,9.241859432379217
2022-05-06,Food,Groceries,Giant,Capital One Savor,0,14.797054445487774
2022-05-06,Food,Groceries,Safeway,Capital One Savor,0,15.436067757780132
2022-05-06,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.816161218841799
2022-05-06,Transportation,Parking,Parking Garage,Citi Double Cash,0,2.876903724114674
2022-05-07,Food,Dining Out,Dunkin',Capital One Savor,0,10.914783932681791
2022-05-07,Food,Dining Out,Chipotle,Capital One Savor,0,15.812767771410043
2022-05-07,Food,Groceries,Giant,Capital One Savor,0,14.380212154869323
2022-05-07,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.233395169743812
2022-05-08,Shopping,Merchandise,Amazon,Citi Double Cash,0,21.017011896897543
2022-05-08,Food,Groceries,Safeway,Capital One Savor,0,14.592333911031973
2022-05-08,Transportation,Rideshare,Lyft,Citi Double Cash,0,7.816695172500744
2022-05-08,Shopping,Merchandise,Target,Citi Double Cash,0,20.629368334455872
2022-05-09,Food,Groceries,Giant,Capital One Savor,0,14.784165790542227
2022-05-09,Food,Dining Out,Chipotle,Capital One Savor,0,14.384289795941852
2022-05-10,Food,Groceries,Whole Foods,Amazon,0,16.406192292110962
2022-05-10,Food,Groceries,Safeway,Capital One Savor,0,15.358957812819687
2022-05-10,Food,Dining Out,Dunkin',Capital One Savor,0,10.362659841339397
2022-05-10,Shopping,Merchandise,Target,Citi Double Cash,0,19.897126904270856
2022-05-11,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.55340399585622
2022-05-11,Food,Groceries,Giant,Capital One Savor,0,15.191207139853583
2022-05-12,Food,Dining Out,McDonald's,Capital One Savor,0,10.212274036943404
2022-05-12,Transportation,Rideshare,Uber,Capital One Savor,0,10.084721326420423
2022-05-12,Shopping,Clothes,Target,Citi Double Cash,0,14.637439484344066
2022-05-12,Food,Groceries,Trader Joe's,Capital One Savor,0,16.95435258713583
2022-05-13,Transportation,Rideshare,Uber,Capital One Savor,0,10.083975201871684
2022-05-13,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.865806881227526
2022-05-14,Food,Dining Out,Subway,Capital One Savor,0,9.58478703483307
2022-05-14,Food,Groceries,Trader Joe's,Capital One Savor,0,15.818753585766736
2022-05-14,Food,Groceries,Safeway,Capital One Savor,0,13.810450518936507
2022-05-14,Food,Groceries,Giant,Capital One Savor,0,15.707394884591812
2022-05-15,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.61724408720586
2022-05-15,Shopping,Entertainment,Alamo,Capital One Savor,0,11.338129775108738
2022-05-15,Shopping,Clothes,Madewell,Citi Double Cash,0,39.38865324697193
2022-05-16,Food,Dining Out,Subway,Capital One Savor,0,10.007930340068986
2022-05-16,Shopping,Entertainment,Alamo,Capital One Savor,0,14.00438087755441
2022-05-16,Food,Groceries,Giant,Capital One Savor,0,15.737113764078606
2022-05-16,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,19.473301210064296
2022-05-17,Food,Dining Out,Subway,Capital One Savor,0,10.505271670246739
2022-05-17,Food,Groceries,Giant,Capital One Savor,0,15.055181755225753
2022-05-17,Shopping,Merchandise,Target,Citi Double Cash,0,18.510319858019624
2022-05-18,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.26010052584082
2022-05-18,Food,Dining Out,Chipotle,Capital One Savor,0,16.145098196457603
2022-05-19,Food,Dining Out,Subway,Capital One Savor,0,9.688237430427879
2022-05-19,Food,Groceries,Safeway,Capital One Savor,0,14.372040737918942
2022-05-20,Food,Dining Out,Subway,Capital One Savor,0,9.77712276521626
2022-05-20,Food,Groceries,Giant,Capital One Savor,0,14.241179200882822
2022-05-21,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.925739006628874
2022-05-21,Food,Groceries,Giant,Capital One Savor,0,14.862428251955631
2022-05-22,Food,Groceries,Safeway,Capital One Savor,0,14.790293214034687
2022-05-22,Transportation,Gas,Shell,Citi Custom Cash,0,29.160637336101452
2022-05-22,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.7746340446121334
2022-05-23,Food,Dining Out,Subway,Capital One Savor,0,10.963928207690035
2022-05-23,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.678400874736692
2022-05-23,Shopping,Merchandise,Target,Citi Double Cash,0,19.477383371365548
2022-05-24,Food,Groceries,Giant,Capital One Savor,0,15.744246950238756
2022-05-24,Food,Groceries,Trader Joe's,Capital One Savor,0,16.086375060007256
2022-05-24,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.489721196169723
2022-05-25,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.688225624791423
2022-05-25,Food,Groceries,Safeway,Capital One Savor,0,14.585512049959922
2022-05-26,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.83342374952558
2022-05-26,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,19.567770796011363
2022-05-26,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.7361302252317254
2022-05-26,Transportation,Rideshare,Uber,Capital One Savor,0,10.128857610696743
2022-05-27,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.746614249936947
2022-05-27,Food,Groceries,Giant,Capital One Savor,0,14.304528052738469
2022-05-27,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.876094700474337
2022-05-27,Food,Dining Out,Subway,Capital One Savor,0,9.476509270761575
2022-05-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.9299776920057
2022-05-28,Food,Dining Out,McDonald's,Capital One Savor,0,11.104083811093282
2022-05-28,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.826273722000582
2022-05-29,Shopping,Entertainment,AMC,Capital One Savor,0,12.452168916707127
2022-05-29,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.826691067176746
2022-05-29,Food,Groceries,Safeway,Capital One Savor,0,16.588555164385298
2022-05-30,Food,Groceries,Safeway,Capital One Savor,0,16.120977032067586
2022-05-30,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.80895863907652
2022-05-30,Shopping,Clothes,Madewell,Citi Double Cash,0,41.152864636805205
2022-05-31,Food,Groceries,Safeway,Capital One Savor,0,14.024485211741167
2022-05-31,Food,Groceries,Giant,Capital One Savor,0,15.311044380835519
2022-06-01,Food,Groceries,Safeway,Capital One Savor,0,15.017154958886348
2022-06-01,Food,Dining Out,Dunkin',Capital One Savor,0,8.511635364031955
2022-06-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2022-06-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2022-06-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2022-06-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2022-06-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2022-06-02,Food,Groceries,Safeway,Capital One Savor,0,12.866716414928703
2022-06-02,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.4822794730677415
2022-06-02,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.720012524546702
2022-06-03,Food,Groceries,Trader Joe's,Capital One Savor,0,14.93337625705597
2022-06-03,Shopping,Entertainment,AMC,Capital One Savor,0,12.773347790544857
2022-06-03,Food,Dining Out,McDonald's,Capital One Savor,0,10.712324417940787
2022-06-04,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.987820691711185
2022-06-04,Shopping,Merchandise,Amazon,Citi Double Cash,0,22.562039367248108
2022-06-04,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.686844576633772
2022-06-04,Food,Groceries,Safeway,Capital One Savor,0,16.46985082502956
2022-06-05,Food,Dining Out,Chipotle,Capital One Savor,0,15.390131837482393
2022-06-05,Transportation,Gas,Shell,Citi Custom Cash,0,30.124962772545658
2022-06-06,Food,Groceries,Safeway,Capital One Savor,0,16.052945631657906
2022-06-06,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.986226360639915
2022-06-06,Transportation,Public Transportation,Metro,Citi Double Cash,0,1.7139741323170232
2022-06-06,Food,Groceries,Trader Joe's,Capital One Savor,0,13.779843153742249
2022-06-06,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.660385744673872
2022-06-07,Food,Dining Out,McDonald's,Capital One Savor,0,10.003104293495786
2022-06-07,Shopping,Merchandise,Target,Citi Double Cash,0,20.83720551528009
2022-06-08,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.144116490155962
2022-06-08,Food,Groceries,Trader Joe's,Capital One Savor,0,15.227415127366594
2022-06-09,Shopping,Entertainment,AMC,Capital One Savor,0,13.195934552489701
2022-06-09,Transportation,Gas,Citgo,Citi Custom Cash,0,30.251085972278233
2022-06-09,Food,Dining Out,Subway,Capital One Savor,0,9.89722076665709
2022-06-10,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.8277496570255556
2022-06-10,Food,Groceries,Safeway,Capital One Savor,0,14.098338359669722
2022-06-10,Shopping,Entertainment,AMC,Capital One Savor,0,11.39645534509825
2022-06-10,Shopping,Merchandise,Target,Citi Double Cash,0,20.352756992339383
2022-06-10,Shopping,Clothes,Target,Citi Double Cash,0,16.914710201486436
2022-06-11,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.044662685488596
2022-06-11,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.998503568985903
2022-06-12,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.845707595665987
2022-06-12,Food,Groceries,Safeway,Capital One Savor,0,14.279720592707237
2022-06-12,Food,Dining Out,McDonald's,Capital One Savor,0,9.581011404215944
2022-06-12,Shopping,Clothes,Zara,Citi Double Cash,0,51.01317630301843
2022-06-13,Food,Groceries,Safeway,Capital One Savor,0,15.081219650326231
2022-06-13,Food,Groceries,Whole Foods,Amazon,0,15.293297304775223
2022-06-13,Food,Dining Out,Chipotle,Capital One Savor,0,16.191491485832046
2022-06-13,Shopping,Clothes,Target,Citi Double Cash,0,15.7446982455951
2022-06-14,Food,Groceries,Giant,Capital One Savor,0,16.836678069830118
2022-06-14,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.567564951172158
2022-06-15,Food,Groceries,Safeway,Capital One Savor,0,16.30958944871519
2022-06-15,Shopping,Entertainment,Alamo,Capital One Savor,0,12.425735231556738
2022-06-15,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.579370439240883
2022-06-15,Shopping,Entertainment,AMC,Capital One Savor,0,13.719319121119183
2022-06-16,Shopping,Merchandise,Target,Citi Double Cash,0,20.18045774216835
2022-06-16,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.507854278512859
2022-06-16,Food,Dining Out,Dunkin',Capital One Savor,0,10.704788388698436
2022-06-17,Food,Groceries,Giant,Capital One Savor,0,15.54994266710908
2022-06-17,Food,Dining Out,Dunkin',Capital One Savor,0,9.456712044352713
2022-06-17,Food,Groceries,Safeway,Capital One Savor,0,13.986653135907298
2022-06-18,Food,Groceries,Trader Joe's,Capital One Savor,0,14.41777084878029
2022-06-18,Transportation,Gas,Citgo,Citi Custom Cash,0,30.03349896332531
2022-06-18,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.94196784167776
2022-06-18,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.352014576339659
2022-06-19,Food,Groceries,Safeway,Capital One Savor,0,16.17963186743837
2022-06-19,Food,Groceries,Giant,Capital One Savor,0,15.648920554291879
2022-06-19,Shopping,Entertainment,AMC,Capital One Savor,0,10.713382186640523
2022-06-20,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.110191791855286
2022-06-20,Food,Groceries,Safeway,Capital One Savor,0,16.04259913249206
2022-06-20,Food,Dining Out,Subway,Capital One Savor,0,9.301921756716057
2022-06-21,Food,Dining Out,Chipotle,Capital One Savor,0,15.348526723435617
2022-06-21,Shopping,Clothes,Madewell,Citi Double Cash,0,40.74778648914414
2022-06-21,Food,Dining Out,Dunkin',Capital One Savor,0,12.050829306660573
2022-06-21,Food,Groceries,Safeway,Capital One Savor,0,15.101021806151804
2022-06-21,Shopping,Merchandise,Target,Citi Double Cash,0,19.5093423308294
2022-06-22,Shopping,Merchandise,Target,Citi Double Cash,0,21.442175522332885
2022-06-22,Food,Groceries,Trader Joe's,Capital One Savor,0,14.419943685574456
2022-06-23,Shopping,Merchandise,Target,Citi Double Cash,0,17.212958350914697
2022-06-23,Food,Groceries,Safeway,Capital One Savor,0,15.601716952084967
2022-06-23,Transportation,Public Transportation,Bus,Citi Double Cash,0,4.288989387106232
2022-06-24,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.571897402721806
2022-06-24,Food,Groceries,Whole Foods,Amazon,0,16.848768390725738
2022-06-24,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.7073509130569677
2022-06-24,Food,Groceries,Trader Joe's,Capital One Savor,0,13.744896470398047
2022-06-24,Food,Dining Out,Subway,Capital One Savor,0,8.916264804512185
2022-06-25,Food,Groceries,Trader Joe's,Capital One Savor,0,14.598191770317289
2022-06-25,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.0875233542109286
2022-06-26,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.347876057117134
2022-06-26,Food,Dining Out,Subway,Capital One Savor,0,8.149620597103402
2022-06-26,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.465535445169108
2022-06-26,Shopping,Clothes,Zara,Citi Double Cash,0,49.70582589520444
2022-06-27,Shopping,Merchandise,Target,Citi Double Cash,0,17.63478479196973
2022-06-27,Food,Groceries,Safeway,Capital One Savor,0,15.092474364430796
2022-06-27,Food,Dining Out,Chipotle,Capital One Savor,0,14.96367222006561
2022-06-28,Shopping,Entertainment,Alamo,Capital One Savor,0,12.975679891658459
2022-06-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.37831180165805
2022-06-29,Food,Groceries,Giant,Capital One Savor,0,12.146305363077754
2022-06-29,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.73689180945624
2022-06-29,Shopping,Merchandise,Target,Citi Double Cash,0,20.925664325796934
2022-06-29,Food,Groceries,Safeway,Capital One Savor,0,15.016439725926887
2022-06-29,Food,Dining Out,McDonald's,Capital One Savor,0,9.522192810244338
2022-06-30,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.245004644587826
2022-06-30,Shopping,Clothes,Madewell,Citi Double Cash,0,39.14242836767239
2022-07-01,Food,Groceries,Safeway,Capital One Savor,0,15.10706864761428
2022-07-01,Shopping,Entertainment,AMC,Capital One Savor,0,11.500577790429803
2022-07-01,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.962149834247818
2022-07-01,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.218152607813
2022-07-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2022-07-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2022-07-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2022-07-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2022-07-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2022-07-02,Food,Dining Out,Subway,Capital One Savor,0,11.540652801150578
2022-07-02,Shopping,Entertainment,Alamo,Capital One Savor,0,13.999674234108229
2022-07-02,Food,Groceries,Safeway,Capital One Savor,0,14.57927894074688
2022-07-02,Food,Groceries,Giant,Capital One Savor,0,15.486209542957534
2022-07-03,Food,Dining Out,Dunkin',Capital One Savor,0,10.21208352529479
2022-07-03,Transportation,Gas,Shell,Citi Custom Cash,0,30.46734671541712
2022-07-04,Food,Dining Out,McDonald's,Capital One Savor,0,10.13798436666993
2022-07-04,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.19799611825667
2022-07-05,Food,Groceries,Giant,Capital One Savor,0,14.755898746775665
2022-07-05,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.6972386140259346
2022-07-05,Food,Dining Out,McDonald's,Capital One Savor,0,11.49812974413709
2022-07-06,Food,Dining Out,Subway,Capital One Savor,0,9.77099500693124
2022-07-06,Food,Groceries,Safeway,Capital One Savor,0,12.818186334745347
2022-07-06,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.8822213490977675
2022-07-07,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.036749917604016
2022-07-07,Transportation,Rideshare,Uber,Capital One Savor,0,9.492530256295355
2022-07-07,Food,Dining Out,Dunkin',Capital One Savor,0,11.125942268825241
2022-07-07,Transportation,Parking,Parking Garage,Citi Double Cash,0,2.9409277293161353
2022-07-08,Shopping,Clothes,Madewell,Citi Double Cash,0,40.47576102218118
2022-07-08,Food,Dining Out,McDonald's,Capital One Savor,0,8.751092449915674
2022-07-09,Food,Groceries,Whole Foods,Amazon,0,14.17017286089574
2022-07-09,Food,Groceries,Safeway,Capital One Savor,0,15.296719802723583
2022-07-09,Shopping,Merchandise,Target,Citi Double Cash,0,19.594780381265892
2022-07-10,Food,Groceries,Giant,Capital One Savor,0,15.688411262473556
2022-07-10,Transportation,Rideshare,Lyft,Citi Double Cash,0,8.537898292564059
2022-07-10,Food,Groceries,Trader Joe's,Capital One Savor,0,14.41019475216366
2022-07-11,Shopping,Merchandise,Target,Citi Double Cash,0,19.668748240843005
2022-07-11,Food,Dining Out,Chipotle,Capital One Savor,0,14.757658275265234
2022-07-11,Food,Dining Out,Dunkin',Capital One Savor,0,9.017111411381544
2022-07-11,Food,Groceries,Trader Joe's,Capital One Savor,0,15.232273251338144
2022-07-11,Transportation,Gas,Citgo,Citi Custom Cash,0,29.411403933543184
2022-07-12,Shopping,Merchandise,Walmart,Citi Double Cash,0,22.399194830181237
2022-07-12,Food,Groceries,Safeway,Capital One Savor,0,16.17893401456011
2022-07-13,Shopping,Merchandise,Target,Citi Double Cash,0,20.36607216811647
2022-07-13,Transportation,Public Transportation,Metro,Citi Double Cash,0,5.884087949683513
2022-07-13,Food,Groceries,Trader Joe's,Capital One Savor,0,15.815411625488766
2022-07-14,Food,Groceries,Trader Joe's,Capital One Savor,0,14.683147560520949
2022-07-15,Food,Groceries,Whole Foods,Amazon,0,12.412991867572382
2022-07-15,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.25185455292602
2022-07-15,Food,Dining Out,Chipotle,Capital One Savor,0,14.386372327983668
2022-07-16,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.0127708084513016
2022-07-17,Shopping,Entertainment,AMC,Capital One Savor,0,11.560637031144683
2022-07-17,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.656453204510342
2022-07-18,Food,Dining Out,McDonald's,Capital One Savor,0,9.390664860063335
2022-07-18,Shopping,Entertainment,Alamo,Capital One Savor,0,12.348958101661012
2022-07-18,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.399620629393015
2022-07-19,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.736136081912193
2022-07-19,Food,Groceries,Safeway,Capital One Savor,0,14.638212486114922
2022-07-20,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.9480187282379
2022-07-21,Food,Groceries,Safeway,Capital One Savor,0,15.065068493966237
2022-07-21,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.444521659060783
